DateTime,Station,DayOfWeek,Hour,IsHoliday,Weather,TicketsBooked
2026-09-08 06:00:00,Uppal,Tuesday,6,0,Clear,550
2026-09-08 07:00:00,Dilsukhnagar,Tuesday,7,0,Clear,650
2026-09-08 08:00:00,Miyapur,Tuesday,8,0,Clear,500
2026-09-08 09:00:00,LB Nagar,Tuesday,9,0,Rainy,460
2026-09-08 10:00:00,Tarnaka,Tuesday,10,0,Clear,590
2026-09-08 11:00:00,Tarnaka,Tuesday,11,0,Cloudy,410
2026-09-08 12:00:00,LB Nagar,Tuesday,12,0,Clear,590
2026-09-08 13:00:00,Ameerpet,Tuesday,13,0,Rainy,480
2026-09-08 14:00:00,Secunderabad East,Tuesday,14,0,Rainy,310
2026-09-08 15:00:00,Dilsukhnagar,Tuesday,15,0,Clear,410
2026-09-08 16:00:00,Uppal,Tuesday,16,0,Clear,400
2026-09-08 17:00:00,LB Nagar,Tuesday,17,0,Clear,640
2026-09-08 18:00:00,Ameerpet,Tuesday,18,0,Rainy,560
2026-09-08 19:00:00,Dilsukhnagar,Tuesday,19,0,Cloudy,720
2026-09-08 20:00:00,Hitec City,Tuesday,20,0,Clear,610
2026-09-08 21:00:00,Secunderabad East,Tuesday,21,0,Cloudy,440
2026-09-08 22:00:00,Hitec City,Tuesday,22,0,Clear,590
2026-09-08 23:00:00,Uppal,Tuesday,23,0,Clear,460
2026-09-09 00:00:00,Hitec City,Wednesday,0,0,Clear,510
2026-09-09 01:00:00,Hitec City,Wednesday,1,0,Rainy,410
2026-09-09 02:00:00,Hitec City,Wednesday,2,0,Clear,530
2026-09-09 03:00:00,Dilsukhnagar,Wednesday,3,0,Clear,480
2026-09-09 04:00:00,Hyderabad Central,Wednesday,4,0,Rainy,430
2026-09-09 05:00:00,Uppal,Wednesday,5,0,Clear,470
2026-09-09 06:00:00,Tarnaka,Wednesday,6,0,Rainy,530
2026-09-09 07:00:00,Uppal,Wednesday,7,0,Cloudy,510
2026-09-09 08:00:00,Ameerpet,Wednesday,8,0,Clear,660
2026-09-09 09:00:00,LB Nagar,Wednesday,9,1,Cloudy,280
2026-09-09 10:00:00,Miyapur,Wednesday,10,0,Clear,480
2026-09-09 11:00:00,Kukatpally,Wednesday,11,0,Rainy,350
2026-09-09 12:00:00,LB Nagar,Wednesday,12,0,Cloudy,420
2026-09-09 13:00:00,Uppal,Wednesday,13,1,Clear,220
2026-09-09 14:00:00,Hitec City,Wednesday,14,0,Rainy,430
2026-09-09 15:00:00,Secunderabad East,Wednesday,15,0,Clear,400
2026-09-09 16:00:00,LB Nagar,Wednesday,16,0,Clear,490
2026-09-09 17:00:00,Ameerpet,Wednesday,17,0,Rainy,580
2026-09-09 18:00:00,Ameerpet,Wednesday,18,1,Clear,350
2026-09-09 19:00:00,Hitec City,Wednesday,19,0,Clear,620
2026-09-09 20:00:00,Ameerpet,Wednesday,20,0,Clear,560
2026-09-09 21:00:00,Tarnaka,Wednesday,21,0,Clear,490
2026-09-09 22:00:00,Hitec City,Wednesday,22,0,Cloudy,560
2026-09-09 23:00:00,Secunderabad East,Wednesday,23,0,Clear,490
2026-09-10 00:00:00,Tarnaka,Thursday,0,1,Rainy,140
2026-09-10 01:00:00,Secunderabad East,Thursday,1,0,Clear,540
2026-09-10 02:00:00,LB Nagar,Thursday,2,0,Rainy,420
2026-09-10 03:00:00,Dilsukhnagar,Thursday,3,0,Rainy,410
2026-09-10 04:00:00,Dilsukhnagar,Thursday,4,0,Clear,500
2026-09-10 05:00:00,Dilsukhnagar,Thursday,5,0,Rainy,390
2026-09-10 06:00:00,Hitec City,Thursday,6,0,Clear,610
2026-09-10 07:00:00,Miyapur,Thursday,7,0,Rainy,510
2026-09-10 08:00:00,Hyderabad Central,Thursday,8,0,Clear,570
2026-09-10 09:00:00,Hyderabad Central,Thursday,9,0,Rainy,440
2026-09-10 10:00:00,LB Nagar,Thursday,10,0,Clear,540
2026-09-10 11:00:00,Dilsukhnagar,Thursday,11,0,Clear,470
2026-09-10 12:00:00,Tarnaka,Thursday,12,0,Clear,440
2026-09-10 13:00:00,LB Nagar,Thursday,13,0,Clear,520
2026-09-10 14:00:00,Hyderabad Central,Thursday,14,0,Clear,460
2026-09-10 15:00:00,Hitec City,Thursday,15,0,Clear,580
2026-09-10 16:00:00,LB Nagar,Thursday,16,0,Clear,550
2026-09-10 17:00:00,LB Nagar,Thursday,17,0,Cloudy,610
2026-09-10 18:00:00,Dilsukhnagar,Thursday,18,0,Clear,710
2026-09-10 19:00:00,Dilsukhnagar,Thursday,19,0,Clear,600
2026-09-10 20:00:00,LB Nagar,Thursday,20,0,Clear,690
2026-09-10 21:00:00,Hyderabad Central,Thursday,21,0,Clear,420
2026-09-10 22:00:00,LB Nagar,Thursday,22,0,Clear,410
2026-09-10 23:00:00,LB Nagar,Thursday,23,1,Clear,310
2026-09-11 00:00:00,Hyderabad Central,Friday,0,0,Clear,530
2026-09-11 01:00:00,Hyderabad Central,Friday,1,0,Clear,580
2026-09-11 02:00:00,Secunderabad East,Friday,2,0,Rainy,470
2026-09-11 03:00:00,Hyderabad Central,Friday,3,0,Clear,410
2026-09-11 04:00:00,Miyapur,Friday,4,0,Rainy,400
2026-09-11 05:00:00,Tarnaka,Friday,5,0,Clear,410
2026-09-11 06:00:00,Miyapur,Friday,6,0,Clear,540
2026-09-11 07:00:00,Kukatpally,Friday,7,0,Rainy,400
2026-09-11 08:00:00,Kukatpally,Friday,8,0,Clear,650
2026-09-11 09:00:00,Uppal,Friday,9,0,Clear,550
2026-09-11 10:00:00,LB Nagar,Friday,10,0,Clear,490
2026-09-11 11:00:00,Hitec City,Friday,11,0,Clear,420
2026-09-11 12:00:00,LB Nagar,Friday,12,0,Clear,530
2026-09-11 13:00:00,Uppal,Friday,13,1,Clear,310
2026-09-11 14:00:00,Ameerpet,Friday,14,0,Clear,510
2026-09-11 15:00:00,Hyderabad Central,Friday,15,0,Rainy,340
2026-09-11 16:00:00,Miyapur,Friday,16,0,Clear,530
2026-09-11 17:00:00,Tarnaka,Friday,17,0,Clear,620
2026-09-11 18:00:00,Tarnaka,Friday,18,0,Cloudy,680
2026-09-11 19:00:00,Secunderabad East,Friday,19,0,Clear,740
2026-09-11 20:00:00,Kukatpally,Friday,20,0,Clear,670
2026-09-11 21:00:00,Tarnaka,Friday,21,0,Clear,400
2026-09-11 22:00:00,Ameerpet,Friday,22,1,Rainy,150
2026-09-11 23:00:00,Secunderabad East,Friday,23,1,Clear,360
2026-09-12 00:00:00,Hyderabad Central,Saturday,0,0,Clear,430
2026-09-12 01:00:00,Miyapur,Saturday,1,0,Rainy,350
2026-09-12 02:00:00,Secunderabad East,Saturday,2,0,Rainy,470
2026-09-12 03:00:00,Ameerpet,Saturday,3,0,Cloudy,570
2026-09-12 04:00:00,Kukatpally,Saturday,4,0,Cloudy,570
2026-09-12 05:00:00,Ameerpet,Saturday,5,0,Clear,470
2026-09-12 06:00:00,Secunderabad East,Saturday,6,1,Clear,290
2026-09-12 07:00:00,Secunderabad East,Saturday,7,0,Clear,550
2026-09-12 08:00:00,Kukatpally,Saturday,8,0,Clear,670
2026-09-12 09:00:00,Hitec City,Saturday,9,0,Rainy,520
2026-09-12 10:00:00,Kukatpally,Saturday,10,0,Cloudy,470
2026-09-12 11:00:00,Ameerpet,Saturday,11,0,Cloudy,590
2026-09-12 12:00:00,Uppal,Saturday,12,0,Clear,520
2026-09-12 13:00:00,Secunderabad East,Saturday,13,0,Clear,420
2026-09-12 14:00:00,Miyapur,Saturday,14,1,Clear,360
2026-09-12 15:00:00,Ameerpet,Saturday,15,0,Rainy,340
2026-09-12 16:00:00,Secunderabad East,Saturday,16,0,Clear,500
2026-09-12 17:00:00,Ameerpet,Saturday,17,0,Clear,700
2026-09-12 18:00:00,Hyderabad Central,Saturday,18,0,Clear,570
2026-09-12 19:00:00,Dilsukhnagar,Saturday,19,0,Cloudy,740
2026-09-12 20:00:00,Miyapur,Saturday,20,0,Clear,720
2026-09-12 21:00:00,Hitec City,Saturday,21,0,Rainy,410
2026-09-12 22:00:00,Hyderabad Central,Saturday,22,0,Cloudy,590
2026-09-12 23:00:00,Uppal,Saturday,23,0,Rainy,440
2026-09-13 00:00:00,Secunderabad East,Sunday,0,0,Clear,430
2026-09-13 01:00:00,Hyderabad Central,Sunday,1,0,Clear,520
2026-09-13 02:00:00,Ameerpet,Sunday,2,0,Clear,470
2026-09-13 03:00:00,Tarnaka,Sunday,3,0,Clear,530
2026-09-13 04:00:00,LB Nagar,Sunday,4,0,Clear,430
2026-09-13 05:00:00,Tarnaka,Sunday,5,0,Cloudy,490
2026-09-13 06:00:00,Kukatpally,Sunday,6,0,Clear,680
2026-09-13 07:00:00,Hyderabad Central,Sunday,7,0,Clear,500
2026-09-13 08:00:00,Hitec City,Sunday,8,0,Clear,520
2026-09-13 09:00:00,Kukatpally,Sunday,9,0,Clear,550
2026-09-13 10:00:00,Ameerpet,Sunday,10,0,Rainy,410
2026-09-13 11:00:00,Hitec City,Sunday,11,0,Cloudy,400
2026-09-13 12:00:00,Secunderabad East,Sunday,12,0,Clear,510
2026-09-13 13:00:00,Dilsukhnagar,Sunday,13,0,Clear,570
2026-09-13 14:00:00,Uppal,Sunday,14,0,Clear,580
2026-09-13 15:00:00,Ameerpet,Sunday,15,0,Clear,490
2026-09-13 16:00:00,LB Nagar,Sunday,16,0,Rainy,340
2026-09-13 17:00:00,Secunderabad East,Sunday,17,1,Clear,370
2026-09-13 18:00:00,Dilsukhnagar,Sunday,18,0,Cloudy,620
2026-09-13 19:00:00,Miyapur,Sunday,19,0,Rainy,420
2026-09-13 20:00:00,Miyapur,Sunday,20,0,Cloudy,700
2026-09-13 21:00:00,Kukatpally,Sunday,21,0,Clear,530
2026-09-13 22:00:00,Kukatpally,Sunday,22,0,Cloudy,590
2026-09-13 23:00:00,Hyderabad Central,Sunday,23,1,Rainy,180
2026-09-14 00:00:00,Dilsukhnagar,Monday,0,0,Clear,530
2026-09-14 01:00:00,Secunderabad East,Monday,1,0,Cloudy,580
2026-09-14 02:00:00,Secunderabad East,Monday,2,0,Clear,470
2026-09-14 03:00:00,Dilsukhnagar,Monday,3,1,Rainy,160
2026-09-14 04:00:00,Miyapur,Monday,4,0,Clear,560
2026-09-14 05:00:00,Dilsukhnagar,Monday,5,1,Clear,330
2026-09-14 06:00:00,Hitec City,Monday,6,0,Rainy,420
2026-09-14 07:00:00,Kukatpally,Monday,7,0,Clear,500
2026-09-14 08:00:00,Secunderabad East,Monday,8,0,Clear,640
2026-09-14 09:00:00,Tarnaka,Monday,9,0,Clear,680
2026-09-14 10:00:00,Tarnaka,Monday,10,0,Clear,550
2026-09-14 11:00:00,Hitec City,Monday,11,0,Clear,540
2026-09-14 12:00:00,Hyderabad Central,Monday,12,0,Rainy,320
2026-09-14 13:00:00,Secunderabad East,Monday,13,0,Rainy,380
2026-09-14 14:00:00,Tarnaka,Monday,14,1,Clear,370
2026-09-14 15:00:00,Hitec City,Monday,15,0,Clear,480
2026-09-14 16:00:00,Secunderabad East,Monday,16,0,Clear,470
2026-09-14 17:00:00,Hyderabad Central,Monday,17,0,Clear,730
2026-09-14 18:00:00,Hitec City,Monday,18,0,Clear,700
2026-09-14 19:00:00,Tarnaka,Monday,19,1,Clear,330
2026-09-14 20:00:00,Hyderabad Central,Monday,20,0,Clear,670
2026-09-14 21:00:00,Secunderabad East,Monday,21,0,Clear,530
2026-09-14 22:00:00,Secunderabad East,Monday,22,0,Clear,480
2026-09-14 23:00:00,Hitec City,Monday,23,0,Clear,570
2026-09-15 00:00:00,LB Nagar,Tuesday,0,0,Clear,400
2026-09-15 01:00:00,Uppal,Tuesday,1,0,Clear,570
2026-09-15 02:00:00,Miyapur,Tuesday,2,0,Clear,570
2026-09-15 03:00:00,LB Nagar,Tuesday,3,0,Clear,480
2026-09-15 04:00:00,Tarnaka,Tuesday,4,0,Cloudy,500
2026-09-15 05:00:00,Ameerpet,Tuesday,5,1,Rainy,240
2026-09-15 06:00:00,Hyderabad Central,Tuesday,6,0,Clear,550
2026-09-15 07:00:00,Secunderabad East,Tuesday,7,0,Clear,680
2026-09-15 08:00:00,Ameerpet,Tuesday,8,0,Cloudy,530
2026-09-15 09:00:00,LB Nagar,Tuesday,9,0,Clear,540
2026-09-15 10:00:00,Ameerpet,Tuesday,10,0,Clear,540
2026-09-15 11:00:00,Secunderabad East,Tuesday,11,0,Clear,410
2026-09-15 12:00:00,Miyapur,Tuesday,12,0,Clear,540
2026-09-15 13:00:00,LB Nagar,Tuesday,13,0,Cloudy,480
2026-09-15 14:00:00,Secunderabad East,Tuesday,14,0,Clear,400
2026-09-15 15:00:00,LB Nagar,Tuesday,15,0,Cloudy,560
2026-09-15 16:00:00,Uppal,Tuesday,16,1,Clear,240
2026-09-15 17:00:00,Uppal,Tuesday,17,0,Clear,650
2026-09-15 18:00:00,LB Nagar,Tuesday,18,0,Clear,740
2026-09-15 19:00:00,Ameerpet,Tuesday,19,0,Clear,640
2026-09-15 20:00:00,Miyapur,Tuesday,20,0,Clear,600
2026-09-15 21:00:00,Secunderabad East,Tuesday,21,0,Clear,480
2026-09-15 22:00:00,Kukatpally,Tuesday,22,0,Clear,560
2026-09-15 23:00:00,Uppal,Tuesday,23,0,Clear,520
2026-09-16 00:00:00,LB Nagar,Wednesday,0,0,Clear,500
2026-09-16 01:00:00,Tarnaka,Wednesday,1,1,Rainy,300
2026-09-16 02:00:00,Kukatpally,Wednesday,2,0,Rainy,360
2026-09-16 03:00:00,Uppal,Wednesday,3,1,Clear,380
2026-09-16 04:00:00,Uppal,Wednesday,4,0,Clear,490
2026-09-16 05:00:00,LB Nagar,Wednesday,5,0,Clear,580
2026-09-16 06:00:00,Tarnaka,Wednesday,6,0,Clear,620
2026-09-16 07:00:00,Hyderabad Central,Wednesday,7,0,Cloudy,560
2026-09-16 08:00:00,Kukatpally,Wednesday,8,0,Rainy,540
2026-09-16 09:00:00,Hitec City,Wednesday,9,0,Clear,530
2026-09-16 10:00:00,Tarnaka,Wednesday,10,0,Clear,540
2026-09-16 11:00:00,Hitec City,Wednesday,11,0,Clear,460
2026-09-16 12:00:00,Kukatpally,Wednesday,12,0,Clear,530
2026-09-16 13:00:00,Secunderabad East,Wednesday,13,0,Clear,440
2026-09-16 14:00:00,Hyderabad Central,Wednesday,14,1,Clear,280
2026-09-16 15:00:00,Kukatpally,Wednesday,15,0,Clear,480
2026-09-16 16:00:00,LB Nagar,Wednesday,16,1,Clear,250
2026-09-16 17:00:00,Tarnaka,Wednesday,17,1,Clear,370
2026-09-16 18:00:00,Hyderabad Central,Wednesday,18,0,Clear,650
2026-09-16 19:00:00,Kukatpally,Wednesday,19,0,Clear,600
2026-09-16 20:00:00,Dilsukhnagar,Wednesday,20,0,Clear,560
2026-09-16 21:00:00,Ameerpet,Wednesday,21,0,Clear,580
2026-09-16 22:00:00,Ameerpet,Wednesday,22,0,Clear,480
2026-09-16 23:00:00,Hyderabad Central,Wednesday,23,1,Clear,200
2026-09-17 00:00:00,Ameerpet,Thursday,0,0,Clear,540
2026-09-17 01:00:00,Miyapur,Thursday,1,0,Clear,560
2026-09-17 02:00:00,LB Nagar,Thursday,2,0,Cloudy,460
2026-09-17 03:00:00,Dilsukhnagar,Thursday,3,0,Clear,470
2026-09-17 04:00:00,Miyapur,Thursday,4,0,Rainy,320
2026-09-17 05:00:00,LB Nagar,Thursday,5,1,Clear,210
2026-09-17 06:00:00,Hyderabad Central,Thursday,6,0,Clear,680
2026-09-17 07:00:00,Kukatpally,Thursday,7,0,Clear,590
2026-09-17 08:00:00,Dilsukhnagar,Thursday,8,0,Clear,590
2026-09-17 09:00:00,Uppal,Thursday,9,0,Clear,670
2026-09-17 10:00:00,Dilsukhnagar,Thursday,10,0,Clear,460
2026-09-17 11:00:00,Kukatpally,Thursday,11,0,Clear,550
2026-09-17 12:00:00,Hyderabad Central,Thursday,12,0,Clear,540
2026-09-17 13:00:00,Dilsukhnagar,Thursday,13,0,Cloudy,570
2026-09-17 14:00:00,Uppal,Thursday,14,0,Clear,430
2026-09-17 15:00:00,LB Nagar,Thursday,15,0,Rainy,390
2026-09-17 16:00:00,Hyderabad Central,Thursday,16,0,Clear,420
2026-09-17 17:00:00,Hitec City,Thursday,17,0,Clear,630
2026-09-17 18:00:00,Hitec City,Thursday,18,0,Clear,650
2026-09-17 19:00:00,Secunderabad East,Thursday,19,0,Cloudy,550
2026-09-17 20:00:00,Secunderabad East,Thursday,20,0,Rainy,610
2026-09-17 21:00:00,Miyapur,Thursday,21,0,Clear,490
2026-09-17 22:00:00,LB Nagar,Thursday,22,0,Clear,540
2026-09-17 23:00:00,Secunderabad East,Thursday,23,0,Clear,530
2026-09-18 00:00:00,LB Nagar,Friday,0,0,Clear,540
2026-09-18 01:00:00,Kukatpally,Friday,1,0,Clear,430
2026-09-18 02:00:00,Secunderabad East,Friday,2,0,Clear,430
2026-09-18 03:00:00,Ameerpet,Friday,3,0,Clear,530
2026-09-18 04:00:00,Tarnaka,Friday,4,0,Clear,440
2026-09-18 05:00:00,Hyderabad Central,Friday,5,0,Clear,590
2026-09-18 06:00:00,Uppal,Friday,6,1,Clear,420
2026-09-18 07:00:00,Dilsukhnagar,Friday,7,0,Clear,510
2026-09-18 08:00:00,Miyapur,Friday,8,0,Rainy,420
2026-09-18 09:00:00,Hitec City,Friday,9,1,Clear,430
2026-09-18 10:00:00,Ameerpet,Friday,10,0,Rainy,330
2026-09-18 11:00:00,Miyapur,Friday,11,0,Clear,420
2026-09-18 12:00:00,Dilsukhnagar,Friday,12,0,Rainy,410
2026-09-18 13:00:00,LB Nagar,Friday,13,0,Cloudy,570
2026-09-18 14:00:00,Tarnaka,Friday,14,0,Clear,420
2026-09-18 15:00:00,Kukatpally,Friday,15,0,Clear,570
2026-09-18 16:00:00,Uppal,Friday,16,0,Clear,440
2026-09-18 17:00:00,LB Nagar,Friday,17,0,Clear,650
2026-09-18 18:00:00,Tarnaka,Friday,18,0,Clear,600
2026-09-18 19:00:00,Miyapur,Friday,19,0,Cloudy,670
2026-09-18 20:00:00,Hitec City,Friday,20,0,Rainy,530
2026-09-18 21:00:00,Hitec City,Friday,21,0,Clear,550
2026-09-18 22:00:00,Uppal,Friday,22,1,Rainy,330
2026-09-18 23:00:00,Ameerpet,Friday,23,0,Rainy,420
2026-09-19 00:00:00,Ameerpet,Saturday,0,0,Clear,420
2026-09-19 01:00:00,Hitec City,Saturday,1,0,Clear,510
2026-09-19 02:00:00,Miyapur,Saturday,2,0,Clear,430
2026-09-19 03:00:00,Tarnaka,Saturday,3,0,Clear,430
2026-09-19 04:00:00,Secunderabad East,Saturday,4,0,Clear,570
2026-09-19 05:00:00,Secunderabad East,Saturday,5,0,Clear,480
2026-09-19 06:00:00,Miyapur,Saturday,6,1,Clear,340
2026-09-19 07:00:00,Hitec City,Saturday,7,0,Clear,590
2026-09-19 08:00:00,LB Nagar,Saturday,8,0,Clear,590
2026-09-19 09:00:00,Dilsukhnagar,Saturday,9,0,Clear,570
2026-09-19 10:00:00,Hitec City,Saturday,10,0,Rainy,460
2026-09-19 11:00:00,Hitec City,Saturday,11,0,Clear,580
2026-09-19 12:00:00,Miyapur,Saturday,12,0,Clear,510
2026-09-19 13:00:00,Dilsukhnagar,Saturday,13,0,Cloudy,510
2026-09-19 14:00:00,Ameerpet,Saturday,14,0,Clear,410
2026-09-19 15:00:00,Kukatpally,Saturday,15,0,Cloudy,420
2026-09-19 16:00:00,Kukatpally,Saturday,16,0,Clear,540
2026-09-19 17:00:00,Ameerpet,Saturday,17,0,Clear,560
2026-09-19 18:00:00,Uppal,Saturday,18,0,Clear,680
2026-09-19 19:00:00,Hitec City,Saturday,19,0,Clear,690
2026-09-19 20:00:00,Dilsukhnagar,Saturday,20,0,Clear,570
2026-09-19 21:00:00,Uppal,Saturday,21,0,Rainy,450
2026-09-19 22:00:00,Uppal,Saturday,22,0,Clear,460
2026-09-19 23:00:00,Kukatpally,Saturday,23,0,Cloudy,420
2026-09-20 00:00:00,LB Nagar,Sunday,0,1,Cloudy,220
2026-09-20 01:00:00,Hitec City,Sunday,1,0,Clear,440
2026-09-20 02:00:00,LB Nagar,Sunday,2,0,Rainy,460
2026-09-20 03:00:00,Secunderabad East,Sunday,3,0,Cloudy,580
2026-09-20 04:00:00,Kukatpally,Sunday,4,1,Cloudy,210
2026-09-20 05:00:00,Secunderabad East,Sunday,5,0,Clear,410
2026-09-20 06:00:00,Tarnaka,Sunday,6,0,Clear,610
2026-09-20 07:00:00,Uppal,Sunday,7,0,Clear,630
2026-09-20 08:00:00,Dilsukhnagar,Sunday,8,0,Rainy,500
2026-09-20 09:00:00,Miyapur,Sunday,9,0,Clear,520
2026-09-20 10:00:00,Ameerpet,Sunday,10,0,Clear,410
2026-09-20 11:00:00,Dilsukhnagar,Sunday,11,1,Clear,330
2026-09-20 12:00:00,Hyderabad Central,Sunday,12,0,Clear,420
2026-09-20 13:00:00,Miyapur,Sunday,13,0,Clear,440
2026-09-20 14:00:00,Miyapur,Sunday,14,0,Clear,510
2026-09-20 15:00:00,Kukatpally,Sunday,15,0,Clear,490
2026-09-20 16:00:00,Hyderabad Central,Sunday,16,0,Rainy,360
2026-09-20 17:00:00,Uppal,Sunday,17,0,Clear,580
2026-09-20 18:00:00,Miyapur,Sunday,18,0,Clear,610
2026-09-20 19:00:00,Tarnaka,Sunday,19,0,Clear,690
2026-09-20 20:00:00,Ameerpet,Sunday,20,0,Clear,670
2026-09-20 21:00:00,Tarnaka,Sunday,21,0,Clear,590
2026-09-20 22:00:00,Hyderabad Central,Sunday,22,0,Rainy,480
2026-09-20 23:00:00,Ameerpet,Sunday,23,0,Clear,410
2026-09-21 00:00:00,Hitec City,Monday,0,0,Rainy,330
2026-09-21 01:00:00,Hitec City,Monday,1,0,Cloudy,410
2026-09-21 02:00:00,Miyapur,Monday,2,1,Clear,390
2026-09-21 03:00:00,Hitec City,Monday,3,0,Clear,580
2026-09-21 04:00:00,Secunderabad East,Monday,4,0,Clear,440
2026-09-21 05:00:00,Hyderabad Central,Monday,5,1,Clear,380
2026-09-21 06:00:00,Secunderabad East,Monday,6,0,Cloudy,600
2026-09-21 07:00:00,Hitec City,Monday,7,0,Cloudy,510
2026-09-21 08:00:00,Ameerpet,Monday,8,1,Clear,420
2026-09-21 09:00:00,Hyderabad Central,Monday,9,0,Clear,610
2026-09-21 10:00:00,Ameerpet,Monday,10,0,Clear,470
2026-09-21 11:00:00,Miyapur,Monday,11,0,Clear,590
2026-09-21 12:00:00,Dilsukhnagar,Monday,12,0,Clear,420
2026-09-21 13:00:00,Uppal,Monday,13,0,Clear,540
2026-09-21 14:00:00,LB Nagar,Monday,14,0,Clear,500
2026-09-21 15:00:00,Hitec City,Monday,15,0,Clear,530
2026-09-21 16:00:00,Ameerpet,Monday,16,1,Clear,350
2026-09-21 17:00:00,Tarnaka,Monday,17,0,Clear,640
2026-09-21 18:00:00,Hyderabad Central,Monday,18,0,Clear,740
2026-09-21 19:00:00,Hyderabad Central,Monday,19,0,Clear,630
2026-09-21 20:00:00,Secunderabad East,Monday,20,0,Clear,610
2026-09-21 21:00:00,Secunderabad East,Monday,21,0,Clear,580
2026-09-21 22:00:00,Tarnaka,Monday,22,0,Clear,490
2026-09-21 23:00:00,Hyderabad Central,Monday,23,0,Clear,470
2026-09-22 00:00:00,Miyapur,Tuesday,0,0,Rainy,320
2026-09-22 01:00:00,Secunderabad East,Tuesday,1,0,Rainy,410
2026-09-22 02:00:00,Tarnaka,Tuesday,2,0,Cloudy,590
2026-09-22 03:00:00,Kukatpally,Tuesday,3,0,Clear,550
2026-09-22 04:00:00,Ameerpet,Tuesday,4,0,Clear,580
2026-09-22 05:00:00,Tarnaka,Tuesday,5,0,Clear,470
2026-09-22 06:00:00,Uppal,Tuesday,6,1,Clear,320
2026-09-22 07:00:00,Miyapur,Tuesday,7,0,Clear,610
2026-09-22 08:00:00,Secunderabad East,Tuesday,8,0,Clear,650
2026-09-22 09:00:00,Ameerpet,Tuesday,9,0,Rainy,470
2026-09-22 10:00:00,Hyderabad Central,Tuesday,10,0,Clear,420
2026-09-22 11:00:00,Hyderabad Central,Tuesday,11,0,Clear,570
2026-09-22 12:00:00,LB Nagar,Tuesday,12,0,Clear,570
2026-09-22 13:00:00,Hitec City,Tuesday,13,0,Clear,500
2026-09-22 14:00:00,Secunderabad East,Tuesday,14,0,Clear,400
2026-09-22 15:00:00,Secunderabad East,Tuesday,15,0,Rainy,440
2026-09-22 16:00:00,Tarnaka,Tuesday,16,0,Clear,520
2026-09-22 17:00:00,Ameerpet,Tuesday,17,0,Rainy,420
2026-09-22 18:00:00,LB Nagar,Tuesday,18,1,Clear,430
2026-09-22 19:00:00,Dilsukhnagar,Tuesday,19,0,Clear,720
2026-09-22 20:00:00,Hyderabad Central,Tuesday,20,0,Clear,600
2026-09-22 21:00:00,Miyapur,Tuesday,21,0,Clear,450
2026-09-22 22:00:00,Miyapur,Tuesday,22,0,Clear,540
2026-09-22 23:00:00,Dilsukhnagar,Tuesday,23,0,Clear,450
2026-09-23 00:00:00,Ameerpet,Wednesday,0,0,Clear,530
2026-09-23 01:00:00,Hyderabad Central,Wednesday,1,0,Clear,530
2026-09-23 02:00:00,Secunderabad East,Wednesday,2,0,Clear,590
2026-09-23 03:00:00,Secunderabad East,Wednesday,3,0,Clear,560
2026-09-23 04:00:00,Miyapur,Wednesday,4,0,Clear,500
2026-09-23 05:00:00,Secunderabad East,Wednesday,5,0,Clear,570
2026-09-23 06:00:00,Uppal,Wednesday,6,1,Clear,360
2026-09-23 07:00:00,Kukatpally,Wednesday,7,0,Cloudy,690
2026-09-23 08:00:00,Kukatpally,Wednesday,8,1,Clear,340
2026-09-23 09:00:00,Ameerpet,Wednesday,9,0,Rainy,570
2026-09-23 10:00:00,Hitec City,Wednesday,10,0,Clear,470
2026-09-23 11:00:00,Miyapur,Wednesday,11,0,Clear,570
2026-09-23 12:00:00,Tarnaka,Wednesday,12,0,Rainy,460
2026-09-23 13:00:00,Secunderabad East,Wednesday,13,0,Clear,510
2026-09-23 14:00:00,Ameerpet,Wednesday,14,0,Clear,440
2026-09-23 15:00:00,Uppal,Wednesday,15,1,Clear,380
2026-09-23 16:00:00,Hyderabad Central,Wednesday,16,0,Clear,540
2026-09-23 17:00:00,Secunderabad East,Wednesday,17,0,Rainy,590
2026-09-23 18:00:00,Hyderabad Central,Wednesday,18,0,Clear,580
2026-09-23 19:00:00,Secunderabad East,Wednesday,19,0,Clear,680
2026-09-23 20:00:00,Miyapur,Wednesday,20,0,Clear,680
2026-09-23 21:00:00,Uppal,Wednesday,21,0,Clear,520
2026-09-23 22:00:00,Dilsukhnagar,Wednesday,22,1,Rainy,210
2026-09-23 23:00:00,Uppal,Wednesday,23,0,Rainy,420
2026-09-24 00:00:00,Kukatpally,Thursday,0,1,Clear,200
2026-09-24 01:00:00,Ameerpet,Thursday,1,0,Clear,560
2026-09-24 02:00:00,LB Nagar,Thursday,2,0,Clear,480
2026-09-24 03:00:00,Miyapur,Thursday,3,0,Clear,480
2026-09-24 04:00:00,Tarnaka,Thursday,4,0,Clear,560
2026-09-24 05:00:00,Tarnaka,Thursday,5,0,Clear,500
2026-09-24 06:00:00,Tarnaka,Thursday,6,0,Cloudy,630
2026-09-24 07:00:00,Uppal,Thursday,7,0,Clear,650
2026-09-24 08:00:00,Hitec City,Thursday,8,0,Cloudy,530
2026-09-24 09:00:00,Kukatpally,Thursday,9,0,Rainy,510
2026-09-24 10:00:00,Kukatpally,Thursday,10,0,Clear,490
2026-09-24 11:00:00,Tarnaka,Thursday,11,0,Rainy,420
